"MATR_ALUNO";"COD_CURSO";"ANO";"PERIODO";"COD_ATIV_CURRIC";"NOME_ATIV_CURRIC";"CREDITOS";"MEDIA_FINAL";"DESCR_SITUACAO";"TOTAL_CARGA_HORARIA";"FORMA_INGRESSO";"ANO_INGRESSO";"FORMA_EVASAO";"ANO_EVASAO";"SEXO"
"1c930610724e24dab12e71c62405c20e90e175eb153eb9a61ce4f366acedd12a4d84235a33a432146fd856adedd69fc0c52c5da820626a514b1b0178fc8143091713a46a1dd398f5a5b0b2e001be4da4e8f16302eec64dc449f8e4a45332529cdb306888b7ef28cd881a058db2cac2593ac598a3f8eb24fff8e38eb9a67ef464bf0d8ba14ee1f4ceb81e2679c5a281ce9cf50fd9cccd06fd8b271dbb5e96b62d09d182e7bfb79b661cf0b96b00eb3cbe1bffddff810abb5bfaae7700e512d2262e99ef72b4b7df6998f83eb8743e248a02f94901442c61a8b5d1f203e86afdcec2b92105cefe86bab315bc9faa380463887c0b6c00d1c0536631b3a47f888bd5";"BAEQ";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7.8;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Formado";2015;"F"
"d38718a8319eafa24808191d50a4cc212c4e9a3981811f724b7a4d6ed5e02c8c638b50e29d9ad098ff3069cae6e92cd5ba55223363f2506a7a40565851623bfd3afa378272227d1c7e8e1a406f6a24af7a8cd502df023add444eb9cef0a00096aa24855570039e9abab6998535a4e4e9ae98a7c5c53d48590ff31e7d8cafedf0e24bd713c9dc479621831193548c56a11d7db03bfbe94ac2122e7f82d36d7a730467e7cc16c72b860f436bdf78609a305e667983e67c54a97dceb9a60c1973abb86dd7579d981bbc216d263f4cd963b89e6949408a97bbe547114ea7d76534fe89d33fc6e31e9302288fc3a4c1b58c98156a091bd275c006a140181aa311a879";"BAEQ";2010;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Trancamento parcial";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Abandono";2016;"M"
"86e8475f72f63412a5828737bdc2fd9545cd93d98b7c3eb2b8755929ed352bcd5bc0c90e5d224f44467ce587d611aaa417a93d9e3be6b024d56e43530a8e742da6ba589059c8c1911baab202af599b6f6cc2f84af3aaca6793d0d859b9a62f712afea5ce11ca5a08105fe1bb759d52b68576449d65415e146e67f2136d05bfc4d43baccf46bb0a1d236067e5a7648614715a7f3393b5ad0d3f795f46910c1ec93c1ca944a3fb40267685aaa51fd121ee781c6c1c84e380617ee7ad0cf20f5d00efeae700c73cbe14350a8f7823feca2421f2068989ce38968aca90af212ff7036cc3848d2aa138794a0437b50b40307ac15365911641c61d12a2fcb10b33052c";"BAEQ";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7.52;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Abandono";2016;"M"
"46ad6e11ab576b354a6ae6dc7ff11050cc64bc60f2d67d3a7af4f75e21e3f13e5b8ffffcff85c44a47b58ec410b9340a67a872c3da3d37fc2ddf15d331cea5603a89dde78729278027f2eac9109df791cb2a087c78d178beeea317fed7e9df1a0fc11b7abf453522a5d9a9857c0f42e8402d9237692e8e5bf96037b0de81678e73d9238c12be672932693a3aab247491b06b47f035e268b215f143b8d223e75b8e285b8ab87f508c5fd0d52a0ea64e5686bab8688b7001a5b7bd938e2579ef619ede4fd7ca22e8887ded9e45a32cbc8d6da2986db0c69dd5218fa809183d1994a53e9f018bf7d061b6f1fdf0d6ab8f596c4e9fb98f4dcb79080558cf384bd7db";"BAEQ";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7.2;"Aprovado com nota";60;"Transferência";2010;"Transf. Interna Por Reopção de Curso";2015;"M"
"57ead87853ff1ce7f4813fbccc9d84496b4021d68af236c95eed82ad9b21744a7b80b16166b63f0b2d8fccdcad3ab28858d38e7a3f5790dfda1181ef7ab6f0d3ffe0e5ad6b19ffdeea5e779265c8b67c5db5bd7ee67bf0bb602ffd0061ad95a147b1734b97446d51b355e93216f3eeb5b40c5b9593fb39ef3f0af2ef6f38eafad39c774c26cff2670606d3a00b382bcb11d82ec55a59efccd88da4e8aa44e53787a603217a8c43674bce6f1fefe1c0b92317d7b9e482468dfd303c37ecb71da5e541691e57043d365111d930b44dc78a2b2b091784b31b5c0dffa6328f31932c8f93c18e8af0679bd4b7e1df49ac33633054274a94bfa3204d8b10ef74c5175a";"BAEQ";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;8.73;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Transferência";2012;"F"
"60ef0cbc485dbaabf1a4c71ab64cdb1cf3156c4146bbd01867e059231df861901d20495f7ad4aa752c77c6a837d77f4b881d7c1eec5639be312378c06e2c7354ed5387ccb7bf7ea294196c4e623baaf67b7fee1eb2608f0854bafbd2d387427e9574e92341945a3ea29437cad0d028cb63b60292b08e52a15a5dc802f71d24d57eedf123d7f3366e5463942468fb2660fe40c4bb4b87c670692ddcbca3408d332d2ddda678643c848db1ba93ef782aebab60e3320fa64229edb1ed5a4a4de7ca7bbc495fe583c53bee8eae52ff39ba5412a656f12adfd23f6e78cb30af6b786f94dd0efbc17289095bc7032684fa539a881be7a5744c436c828e8527cdb159c0";"BAEQ";2010;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;6.4;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Abandono";2013;"F"
"6ff0e531bc8eba20a89f1ff87283cf1d81c32b0b4c73a8b288dfa2da49ca82380f8fbd173859fc726bd714d6b097cb995768e12ca3a94033f55cab494d70278362725335d6fbe2acfe977072456f2ebc4d5e171b1359ff1025399779589a06c84f6d5abcde1600c846a0db5f8688feeddb14196124cde50442769c148f14ef0b79b0e4061eb325f39a111dc00175afb43be57dc837f0cd3a4058c702542734cf8bb7ab81d28c2de1331b4285053ddfaa14dfd745739ab5a6c4dadd5158f20fa9d512d252d4c16db5e2ba0d539216d0e36b5712be8b1ae35a6cd5a9d5cb8bc0e6b9bfa3ce268f6a4672a70f62aec72735654754791ac4c9f05ffad1a92f8b8c1a";"BAEQ";2010;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Abandono";2011;"F"
"d938b5c9ed79d9c6301c8ad40b91b1c23b3f72ed4b298b60ac5e419cc80f00993ad71d481e0bc6011a96a39dce6f0bb6ac2500e0ff600e4ea21364147cb654480bfed72971445a8ddb10fafd118d455eee729f90238497070f15d022f58055f4d48b71085475ae733db40db0d912c23dedddbd6e4ba7333e1016dc672211c4bc2a288165509850d4825e732ceb78cbde9b1155d24ac2a1ede6eac20f580194de331ca7947dfec5da1069681aeba2c8746a703dcddbf9b62fcc31d836ea851b780d52126ffd469e345590bee143dcaaa313700b07cd0b0560eb1ac422c50f3e9f8f1075e159f338cf29bd6c626741efb2be4b2e6c3206ba8c2070f00fdfa137a5";"BAEQ";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Formado";2014;"F"
"7162146fe5bce159f9079d5c3f0de1cf3faa9561e84082cebb6aa699de1a9f7c6c462187eea19a4db45acd6d13ee0bba729f98ccdfee5c56bc15ad0e5c5f53ad4dc977dce3976009069fff474eb06f16b33a84377da11aa8785dfc2effaf8fd298a26bad385fa5e10dd142d220ee3fc5ba32c4c29067a67a606c9ca53413d691035e7df239d8372ec99ee19cb67243a4d93026d5fd9e3d9aebcc88fdc2468788a750aba3701499030784dcbb54e25149792e4cdf46d1748702d34fd07d00701e114cb8c804a9efe336bb24e8c3520a863f670c236509eae657ca02fdf732133dea6788b5139a8d81e0e6caa139a5fa88bffd32c502d9aff24083813f6b06afd1";"BAEQ";2010;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;8.3;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Abandono";2012;"F"
"9bd23a2a3cd60a402970413fd8927bdae7b5f382b38503e87cfa1eed008b556e4281a547096630c84e9c837f1c27d608a66f947459913a623f95943ab7bb32ec878ef35253b6228b8979af799d982591741146aea0f87899824a63f951dbd122ebf59a9f12bec1871b90ec1e8092507c51817e3342b6d3e3d853c3a31a7c9a538b7bedc4fbccac6efa89688b31e8096b16746b7a9393719527246e5c4344bc5b39c30adcfaa3c50180e6a980f84bc8af7a88dfa4983083451aafe7880c1b536096f8853f6aa720840b5ad0d7be73426fbb79ba957ba71aca7e1a39a2f9367a28f0aac8fe5084c90917b8c110598bb686102200b1a63795621188fe2486c93eb3";"BAEQ";2012;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7.2;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Formado";2017;"M"
"6fb0de4b10b1fdcc92faf9da104b334796626193c86f3d958da4c4d77ee4fcfd5c8b294e38f465c6c40fef32371e6a12ea1f3e2dcab5b8ac19586f98db80d6f2aebdb45b4e19ae42f2c268428d46012ea1175465512bc702991f9a37f10d290e093d819c5032b50734fc1110335b6bf8452cc21e52daf7a78bdb79dc034082ff7b025245265113725423a72243df22df78f537c23ddef9e40f399aee331020eb86dd41f65d2548b7a5aa3c3e38345e86b4d4aa0784a175045022a42a9578143f187479c9132cb12160bcf2e8c65e5ecb8d061ddc0eaa5b25f7b62692f15202d9718e3f8177025f8743fb6864b37ecfd3b9000dc17bf1ddf23722ece6e73498b1";"BAEQ";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7.97;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Formado";2016;"M"
"91a8fd7211140a4d74bc4f295db80ca5af14ff10eb43c9afa970e688e59b5476df1cd9cc7069e0fa56b2d49f5f2451a54a092b4df4eaee26f4c17ec9e3693383325a0e9968a57c9899577afa16db987d15fab192f622f2fffc1fccc38a81d70122373ad7888242b83ef253e0313e81896ab3e8421a430c576dc1c87323d9423125c3ee5d1402a798025e220496b11f6e75f9aee53ac4dfc18496b31bd36fdfac2c92a89bef227b2cb1d9a26e7dc030cc2a6282c49106031aa0b8f4c90260a3f287ce599f2d786cbacebd1fd93987cb0f43d8a8a09e01673df299b1c3ae8506d1fb93674f21d26363bc13009abf6367143e4a236bb9891f9dd2f04c90819b8193";"BAEQ";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;4.4;"Reprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Aluno Regular";NA;"F"
"04fc1b63a374ec139e0b616675fde06611bf6ce009177d71967f3868bd943f4d042c627c0d44a4b97f15291dd0c11a47574aa9c0b81d2636f178bf9a0c94b1f256a7d3dec486073682514ff41316c9047dc9a10352f1b46c75958bec8cf5a0de3d98abbc0885f237a6a8aa3232d3171ae53cf85944e8defad94d04b342975f13f7a046a5b4bd47a5c059d3c4fbfe493128fe77404c8f34380d12fcedb364a485c61c9ce16ade9d98b1bd982d2d95dd62def18a390e76c65a5a355174c966f2f938dfa2907e858b1a1aba5a5e5e218224f416dc3a09418c5a5b4fa6194a45ee680209ba57344bfdd14d8f23b0c64aa32ac48b36919fed03cdd7f6f3407a30b145";"BAEQ";2012;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Aluno Regular";NA;"F"
"2f5522e3b8d70b0c13cc86f4edd03b1b1ad5fc6b6f3d4c5edbd7bdde75dc86a29203793a7a844f543bd6974dce5c7d568f89b638410be0d4334092f08ff398ff16689aad30a7bb23ce63be3846a415bd1db84c59c90d58a4a8da743379fb8bcf01411d842abeaa244942fc5c5ba7c0eece2bae97ea540d82a17cb211dca4ee08f92de86be08c2092924ef3f8bbe4cad5dbe388856add49c40a1ec71d29a477fc50d7e1aa353e672dc97fbc8c95a74c59fb1dd0ee68d37c0dea005078c1ccfd9da5d81d5ba5901eddd2eab2b1c0cafef5e8b85c2e25058a3ba52d396c2362155d6f035278f8ba2e6239a631c4b2a872873404d242046af135154eb6fb8f013ced";"BAEQ";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;8;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Formado";2017;"M"
"751445b3d6571e0b2d4d3ef860df27c269d48324cf80832dc388bf521925e7c412c7db16691d59607f4c7a6469370065ff2688589aa82477e09120ecc6edd662c4d875b38053337191db6ea19576baf9a40ecf935a8392cbfbbdc0350e2d1ab1d79947265905e77e99ee0cf40b8c1f56237cb77521a4b5576ee75200eb2fb817b2d0e2b7c372f6bb86e6f014af60156da38a644e6aa7d55926528216ee9801698a28a469491a1dbae4d790bf4a0a5e377a59402063046ded0e7ae1586ff7097e2e0a0cc6510d622e22b1474d47a3d13cdd75c22a4ea420b5bd2243d0694936f8638a5ae0325289e2140419e02ed64c9d840682ec207e0b22c090eb7569559671";"BAEQ";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Formado";2018;"F"
"0a84e6b11c16238c4a887d8583c8ff64c2ffd9acf2fb7900c13006fe4a8f0a1ffc9baa39a2f806f6db8256bd14c2731878484af6d2a49d71ca8c8980675bd5992baf0354fee2ec83e0c59866eeca55123701119d59ada764b23f277c042eac584b4936c2d56d743868031affd527b76c705ccdaa73982e7d842e0155423c98985f28b8a4bba3194e30baf8245c1c221db465ebaf5b498e2b4bfe9fbe96177b3f5f0e993aa07cd71c78969d4b845f1ca73df7f0e185e5885474499f95696db14d91b9c6f22d8725260be779288434a71ec8e61a94ecb5e9aa59fa8a9198116754302e5cafdc3acd51be156247502b64516f73c80bc23f10e929c4f5fbf3075a9f";"BAEQ";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;10;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Formado";2016;"F"
"dd738b933eb7ac86f0607df62b10578caadda941ca2f89b3e901cadee3008c02d41e319c97f89afa55610f802c234ded4b91020e71a4c2df3dfe894e48d9e905fa42d515911ef7e6f77ff4e6bdf9932dbd7fd1a2ce5f5567b1814a88bd6ed52cf68592acfeb8f97a57ad7a5b7748058cb069808543ab16e7c5c893d4eb6faffde81a445ea6c01005b7c63c0a8d14aa79e3196194c1ef731dc94376c8308903d26b2bc902afeef26a0c211db01e2fdcc4ee99f709378a7c79fce7b03b0f72d3920dcd1e0e79ffb35bcbfc2e9343a9c5fe6416f6a9f27647a07ee0d52bd1f2f12c9dd74ae39afb9bae9b92dc56a15a67512c4004699aa0a59b5fb90ecc081237a7";"BAEQ";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7.1;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Formado";2017;"M"
"32bf93f06f9115bce0decfb881514dac2c52fdc70346f8227deaffe3bb778ce0f5bd8a646fac9c6daea735b9377a2bd1a95094819987bdd56dee794acb3583e094a1af4bf08fddd0bb948dcd43e3c0308d7e0748af3a18048bd4f1a822b573e0348a599fe36ff136d05ebd1d3cc70c47df635facb8b4ea0b5a3af89f87f22217f1420774fd37ff5b943e1401b3211e7944090b7114c200d7520bb80888b4c2843b35c47ec47ffa15d48f76750d172abaa99b3f30fda30c88025ca983408a6162693d68409fd440ab6ff0b18df8ea7528155b0736444244cae927e84f2b89d6091d36e39a16b8d0eccb85d9b50d0f9daf876cd6a9b01e95d7d05be1d4258589e8";"BAEQ";2011;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;2.45;"Reprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Transferência";2013;"M"
"3029191cc20136ff65c9f23cef6d1573356c66f713ffb9da2ddb47ffdc114c19ac7ff9ef25ef74a4ed623e9afa804b982cd5999f11b404000419cf61d5a3f1b0e847569d6a93490b3abb688ccfc3f423fa8cf82c60279124ffc4373832688f903ebadfd25723516d31b81d41858f7785b395e2a35909b58231807cba904da5235c0fb0c34e3b70ddffc13dacf190b8b406673fdce21fa3d0de1d7164f8561a183e8694e6395d5b4999025932726c00fcb47fdfbaa99d2b1a8fa0fa9d68bde7b6eccc165e4394bb4ce4014223694dcdd673187d5bc7aeb173747f9fc74da52b4c8313812c0e8db8fc7ef16f1189ad4ab12dd996dd304e5f4aef276231fabf29e9";"BAEQ";2012;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;3.4;"Reprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Formado";2016;"F"
"d8b3b075e3cd71bdbb8f55d1e06645a8f803d76a6a6115a0f47d3040fc719bd808cffa48bfc2576310eb5569ac1f23b6c7d2da3c926855f63f89f20ad22bea7f8827d9268aa1de45b22a2b7b457383b2b738d1ffe747a55863a1be43d1d47466f1f1643e84df863e3f750055fecedc234af4063c4dec5e720e305eb6a5c733f6d4836a787dee8d547570cdcb6b57d34cf7ab7ddaebb64f310b94d0362f3902cdf4f3059701e8f049afcfeea78f87bba29ae1d074b614d343b405629cc5b5762757e1911909e9625556ff4f2b6230300581cc1e8c600a920f3745a3fde59c9b1ed6a6f8377722d9d6a489db7f141f9c454f0979a7acf25ffaaab5b28f6500c16a";"BAEQ";2014;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Formado";2016;"F"
"ea0d85ea2128563dc13378ff7a23932610007312526660702907bec2c4be7f61249a0b6664d9401c618bfb757d04b1d53fb845f5452e690b084aa79e71c714457ad5503128fbc8313fd7f912ea2c08aed8575d6f410b0bae72b27ba7c4a6579764ddc97619e679a83fdb841d6e8e96e95c995f798ccd2e51d6099b554d22672156ed100652f7dff8de4ecd5dc6b21c1c06aebc6e51b96fb1c96900bcaa69a518f155195458bf66ef54446ab2e09b08b56296de16de3d41a6b32640c731e160a5f861cc88219f558c70a7e23593b8b42d12b0f6b6668089c0b3ccea07a780a376d495749ad4188d85991d1b909fbc64e2ae24d6cb087e4eddbec76c87a74d49cb";"BAEQ";2012;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;9.3;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Abandono";2017;"F"
"de6e0ac4542c42942c004804f7b6791fd0ecbb78f87e623ddb0c5f6f1e6def95376117e26d9790b2a411114343f2b047c578744df4424c167ebe1f50b6e395d5f790325e8615147b205fd2ffd92b970ae9743d05d62f12a038db2bcd60e09bf9bcb6c8dfe0be59f49c3179ca65618e7768c4d6bfed61b0df5b6b7c3e0ed0b4ea6634bfdcacc128bd3c288ac1d4d86d0bcee63bb0b74f78788a2f078c725ff3fb133f96946790a72c166c8f919253587478529831560f4c8c057674384f5555942e700bb23428c28d4d69fbac569469f5ac27cf3c4b9396bc237c0b539cb091ff30f920aa718bb037e72c0a1a46df60c1aa792506bd53092fef1ed76f4076c432";"BAEQ";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7.5;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Formado";2017;"F"
"d12c7dca53e7f2f888f6340370c6a2c3bd735c482f011e7830a95343c33b69db6faa03574f1a4f30781d4d341e7ae070ab8727a1dc9a4dc8d72414dd1c13215df8ff1efd7485b3ec8222b0bb198a9fee473cd4d42a69829b7cc273ee5a4ed836049f62725a46507510878e1717c0d9883bb64b8ee85f69572fd6a16c23f095f6592b6058f638a8a5d7231abb8e8cc52dfd2ba4ff098bcb8ef9b491f4fd7d92cd1d3502dc46cb6c3b00d3afdb36717ebd86a8150d8f85b42177e38044e03ff4a8a5c8adf7b761c0a905bc80890238406a9270df3be57d6998b84ba1d2db08ee3bae3702f58ae73c0f36ec5dedfaf4a26495b22dbab997239b168b0a699425ce16";"BAEQ";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;4.8;"Reprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Formado";2017;"F"
"e660698e181634c352e2451accb646905ae6f0e52268174611978e29b02390fe21fa05b6035b05d491c8ba6f300e7f9d01f76df50b725ddeb2244fa50133872806bd8561e21172177cbf39cc8921a021b15a97ec82e7b34ffb9967055ffcfa42f2f0b7d7f5d328dfa9103511621a5c70133d8a2562e70900c3dc62de2fa143726c69683cb48b8fd5d140ba020107fb2096123df38818f4965e25bc322017f23446dae0f7c6726a331a8431f438e33e080afc4a3033053a73fa3e80c12446ec618b541fd890f84cd05f5908b68683fe5ae8ec771b60547bd7495e75504ddc2ea45be42a2141352ac9b9e96cab12c049ae304728373ad7ae06ed69b90c3c90443e";"BAEQ";2015;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;7.7;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Formado";2017;"F"
"77a4f6c6cd5af4f021aecca4211ac6495b0666b161efa0d9cb8f9a277295deb2d0a7a9bf891185ae3f426db7660edeac3a1b71cb9945bc32dbddb0177e900f011a8c1e346c9ec60d891c93346e1c470e12da6fdbb89546ce222a56b8c54fd11456302d85af43d2c9409612d5d67905a4b3d1199ac9d9fd777537ae688cc8ef72082d324180f8f0391f02b6483e5deae11a532ef886151ea7fe832c96a5e83340b7c95d1c62ed46572380b32252539a05debd48e02c6104019e9213969710a95b5c2ecd9c16219737ddfbf8ab2a7925d4fbbfafb740d402d512a37de7a63f9bc86036360e0f44db8a337c2b0bc18fd4a6d12c6e271fe4fd39ed29bcb974624a46";"BAEQ";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;10;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Formado";2016;"M"
"c4292ea16b55a881d5c96ab8c7bb14fbd42f88b3959d820c67bc94cf161cb222accbd20ba9caa9fd9e56ca8e2b736313a349f4cd2435e0c49dbe5b37dc93bcee6cd4e23fd3da49d5444b93a1a691e93845b895501d990fea5a5da6c966a7bcc6d369ea2308a7a2062f10e38ce1bf3bdeffbd5edb38aa3a7774df5bb42b805568aa90b9175c72d31ac9c59637263351b2f0ce6f41f1047634e5c406f904be22e0191685aef78976c47197c9bdd98e9b655591713ad17db49531308ca427f4fbb9b440d857cbc4aefc050653493f02bd61be8270a038e19a7fb524cf3f38005999f5c9a291eb01a9ef3b484cf9f43041f9716ffc70ae55e47a441134856546b78a";"BAEQ";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Transf. Interna Por Reopção de Curso";2012;"M"
"8b46deeeea4f44ddeca9d5f5dd733d5df5e1313424b1095d40df281b48a3cb3d3bd8d8bdfc75c8fc3cb7e8e8a10151ca69f706e762d2d6d868652746077595ef86b59b7de3f4b370be3f0d59ba4347166cc796b9df5b53372c62fb72af4fee4ac0b4feb84667e2692885d9020f4fc13988180a32cf7a2436550a1235b24ca7a1b81a20950f2d937f5992e68cb004bd1ba1a39867c224197c867c50ae5120451c1a8b149df804697a5c288389dea04a8fc79e7d60b6fdc64556bb410285c8ac69805448ec2a0097379c91ccabcbf918b522f5246ca94e5995f632cb5eb355ad9e74cc23b552fad276aa54f462a70b09281b3507fd2e541abf8a714158039d320f";"BAEQ";2012;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Transf. Interna Por Reopção de Curso";2012;"M"
"2be024e9425e03c68d1e33b17b26d8cd5091de9b23a0c35acef720129fa5cbb9c858e846fc4341356df29c15e20d2d8fa4047750ac23a95d51967c5fb3c8b28912b82313b222d7fbdf6241a90b741a3cbe54a7866b53a57038bc9d91bedb91ce03bf55b9cdfb822c0ce02dbfb71d94d24bfc44d7249887edd795fac1d9d2f4531fb35586dd2627f325556a8322f0f3913b74d2303e8ae365b4ca6eafb7f0b51352a40fea9c8d02ba3f69f7675adacdf43bbd813cf41c67b40188fd87d522ef16a8ad6b327e84bf63ca940d6d4dfc4974d39bd4e9640318555250a68625812dc2559521c29a836c75334bbb6b620dfcb2cd376390a4df35bd374ccc48bd7205e0";"BAEQ";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;3.1;"Reprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Cancelamento";2014;"F"
"7034540b9959251839c126ec60aeaaeec1c8efcab582fd1179c1c7f6182159bddce0af69425d3930f2823a6c67b38334f791cf30b82577698436cf3b7dc2c7ce8b803cb9c2aaab38cc018e92bc9a51a0a74c39d3c80bfe9b0b4945b3d3d3c073bdfb3e54b046277ce7d2d197e5c71d5416f9c4248f1808e27d876b7a5cabbf39a6b5ecc21459ec6c1fd1a632f78d55673841a34bba6337bbb595386ba43286994b465fdf437fb431702aa5d74904ae1caee6d171d175dda6800918fac939f6695f13a090185057dff9cb2eda5b52d38eb5c9ef8a725b6feb8364343616309bfe3748e49dde05ceb1c874473e465f496c4c8b04dfea16cfbd9830abdbfa8aac1e";"BAEQ";2012;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Cancelamento";2014;"F"
"c9c23ab9a023c96628651767d33ad394ad3475a510e8f18d81e02a1c1ac776c547d2d9a7b40b7da252944661b06e3fd0e14d860b447a41a09dd573a8ffd0497c4006adfe97636e2c6fc962470c34208c3a47da84d827f558604a9cb0ad0e2b438fd18bd68900edac6e3eee6485fdff93f0ce88f1ac6b5b760b451f8b42dcabdb6e02bbec8b75b1929125f34f9077e4ffd0a666d001422a5d513c683acec94b4da89ad67abf234da45d48e133fa4b016f14218f2d76a9ed9881f09d0e994756d51d95e61de827ecd64a56112d8fbc17c71c724925eb04132fde8b3855e3137d6f2839c9cf0a4d00825af7445766b50b97ac1dc100cc939ef9ec3b9b7fb0a12375";"BAEQ";2013;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0.5;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Cancelamento";2014;"F"
"053f30fe9be06b1fe1b13c45266c8d3f1151d87f1f6c8d5738b002d4bd917833f75ed788170818872946ddbea1b61db265b731efa22ff773a8f4a4458d8ed9c124dd143f414edae1fc2dc98fbc873573c090cd426396ce873f9f676c6b50e256c07af7af6560b9a127ccb090677e5dad7847add021e754f28821d559337874dd0adf2758a52e15cfee8071e6ff6ae1e893342acfb222237dab85bf6763c2c7d65f62e44712aa4fe2b23401f1fc83e753bd84e36d8b1e2a49415af6fcd13f8e29e9bb23b2fef5a8e06d7a8d5d368055cdf1251a82d9bb598b682b60f853a6035d1716ed1843214575185296e8762a8694c74ead2062546b4a3c7e2111f66b780e";"BAEQ";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Abandono";2011;"F"
"2346ca5a8295323a6d31f899573418c379f3c5997b3aa29c412c87c830879780992ae73f6d83d0546661da0080646113cbc8f860a8a91dc61b4fc4eec453874d3e70fc8c860c669a8ea964bc53820a343dce4d3339c4a64da5cbded2720caf997e9da68f4b63b7f4926542ffca413521a763f7fdc5f7f3c9572a11ebf97f3cd62f1a681991f9c11815c3754b7f42f0dbbc50478d902497c6436a609be50641e4b4bf62c2c9a74d8c44d0301987989cd424d61d2416d80437244968b766729b0f627d05b8ba29e328109b84fe59ac353f61d0a636396a445c99acb1dd8ad16ba5c3a302ae70bea539aad4c1215b284f1dc1a8220ae131c92d8e6ac61aabee59c8";"BAEQ";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;9.2;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Formado";2016;"F"
