"MATR_ALUNO";"COD_CURSO";"ANO";"PERIODO";"COD_ATIV_CURRIC";"NOME_ATIV_CURRIC";"CREDITOS";"MEDIA_FINAL";"DESCR_SITUACAO";"TOTAL_CARGA_HORARIA";"FORMA_INGRESSO";"ANO_INGRESSO";"FORMA_EVASAO";"ANO_EVASAO";"SEXO"
"47f53f5b2e9e25bca078a52330e2ec880fd5d4a2771e53e1764cffa1e0d4ea26d5d29bde355abb390e5abe4176057d0509c339d1d3a1b9000489a476101c35f20fa8c716a2c04250cdd3d29fa4e9a5fc428c955de87f5c71239d072876ea1c57c7dec8d6802906ba9de80d7dcbdd5d40fe4c97ebb0397d113270f8b434decef74eea90fd227d60292a1fff938000a690c445b7d32181a14f30b7809a3829a944fb14d9b77d19ac2e026d8c2da2def66039039d412c604393f09cb8c85baddeda95b7671cff41951cba1d97c477b787540fa7b06c322321ea2fc83e3e872920b0a82a672c6e61459e7c0ed5bcef2091da931b07118837080e2b9d2799c20dab8f";"BAEP";2009;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Aproveitamento";60;"Processo Seletivo - Vestibular";2008;"Formado";2013;"M"
"6fa76a3bd5ecfe4d002b63d30c8902c278b668555173ef9c2ab37e6b7ea152ab7c60f27bdbc47c92958e6e540dce91374f044ef12701dd078de0d990f4387bcfdd9e2a0a70b2c35ce0d9ba8a87d3bdf23b381c0e9ffb1716dac1c2958407e8a3b624089426b4cdb8a4524ebfbc4940b09b5aeb1e8712f9d4f0453cde16bcf11127154f4fd5d6665eb76fd74f61df58ab694f3efb5325ef3a38521a41de9c879c3e8bf703d7d4130c44426eb4e04cd698367ea266bd11e965d3fd58c9340b518d27ce2f9efc557f7b94f2257d92eaae2336be5182ced41989f832826a072b63b59c349145fd2aad50cb10ac786960908090d2e3f220c952c78e8e33146b637ee0";"BAEP";2008;"2. Semestre";"10801";"DESENHO TECNICO I";4;8.9;"Aprovado com nota";68;"Processo Seletivo - Vestibular";2008;"Formado";2014;"M"
"a97c0cbbcdb437cd04dbc51c8656c832f25671b58b86cb7c04a41a69e5a80dd2c35875103fd66ac4e745f90736d33300e76fbb2c933c16f4f248e33755d0dcb82b0eb07a3bc7ae2faeb94f4d49fcf455a82113a301c6928a1c067beb3625e083328c02e094f46dacc6a988d5b9a6ee5c6a4172d7adf7fa8fbb919f5eb46ada29b8de66e97dbb5441307c314517a9b0b9ecd8cd57761e0cbdce081bdaafc645f9dafc56244b5ff2e3e019664001baa4eeab28d8762cd48424ac494fc5c659da8fdd01dd173b794f2a84b880bb4968af28a201452ee130487319cd46e432ee19cbffc2e4c4a10b53e2cb472326ab0e038b075a86550f2166d4a896da8ff254180c";"BAEP";2009;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Aproveitamento";60;"Processo Seletivo - Vestibular";2008;"Formado";2014;"M"
"a83eb6d89b6083184b2ce1301416baefb4886ca568b6aaf041dd04cd13668e4b5fe297aa236693d69b26cd11efefeee34fe2782500df92f17ef420340e0c0d6044c4a3111442488042d3a11084cb50c1003f588b1ac4b3326a5536171b2a584f6b3e023d58612cb7cc076692475534495369121fedbc144baf11c4c64555044970a763cdd06ae5cd4fdb064529daffb2093a384fa6150241795ea036412729582bab6fa82654403576e1de5e243516894ea50d235c0b9a3816ea886f0dfd821887b104a28f4612b87e8ab685eabe2179bf209cdb89a927fe7c9ad3849bbfcf282818869eb671ec162e940ed29d7d98c57aae46186dfa9f232d9bb91186f9727a";"BAEP";2009;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Processo Seletivo - Vestibular";2008;"Abandono";2010;"M"
"c07108067f893884664cf8b5e1e33f557504743d99c239a7dc1b70f296267759afb81d216532b2a01c36feb0163eaa4f528fd1be9bcd88f7557e56a99d2f54dc250d230b8f8854d5e8d01fd4d6cd90aab82b5a6290328f5346ed3a9f7b34f3493057dad249363a36975a6cfbf5d4aa417bb59989c8a92c2207c916c2f30eff6b668b65a694556a2f92152b613cde749a30434a405f1b19a40e6d2910045800bcdafedbf0757eb354247d9fcf79e7d60b55410f77c133b25a8b26a8bb3acb1a078f22a3532f78a8ecf6cec363bf919023ce99a8c81be5e1644cbdbdcb3247c5d2b5f7a649c0eaf55dc5ed48e46226e65b7db4c562ef10ea78af074f1bd7bb2332";"BAEP";2009;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Processo Seletivo - Vestibular";2008;"Formado";2017;"F"
"1e28197e3aa3f43fb3626aad5ce11d37c3f77668c78f3a10023655836e4301301d14928fe2ca7f7db6347e303a2e538389a3f4d590dbf6ad5be2623f1026c6147ac3bc35c9e02b8966e0a41014a168db3fa3660f849fee9132f3e70ec4434e96de7c7b182b7bcf6705f2155c04e508096eb9ebdfc0747514f7d2847cfd4fd9f098734c5252bdeae0fea01e525d669a5d1275cf6c499cf78b37d0b830ac4bc6723011d36c718ff29beed538d18e357d3b22702af4b3991d48d6fa3c98ef6321281d8c6080a207a64ec45c34d57663cf25a8e01111f0cb87365b3937bed6bbb607c2aaf3ceebb2e49214a8f17df9fe209caaca2a64d0e449480de20a188c530c63";"BAEP";2011;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;6;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2008;"Formado";2017;"F"
"5bf0e42788ade80f583ba39691342dece9e31389fe8c3a5281d01294495e8474c4955fa095487386e8a1302237ae41cc50db7400ea83d0620dad983d0e2c2c6b2a7c90f27a9f906993857a3df8d558fabfabc287adb86cffb744f9dcfda6aab5652ee91008f2436bcddfb3f84b96d5e159f2edf92c28ac89480046b3bf4386c6f5d753c310a50269b47f95e11fb232115375ea551681d250b9e1f1eae4dcba0b1e50f8f2ba0679a27c7b70f2c81b78c38437f4aa797594a11ea4cf91ca25a6ef3e9179cf0a00b45f36dc7b7444af5a2214bcae0f077709d12fabc024cd2f6043f26a6adfeb82b4b0153a8a94248d2cbef06a6cd5c89cd76ff4861dee72465b4a";"BAEP";2009;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Processo Seletivo - Vestibular";2008;"Abandono";2009;"M"
"5c81bb25af8885899d38b93aefc56ca697e59458d21c3d75bca1fc253a6619b692f7f47a03e91e7b77f748277e820a2f2738a5f494ea3f639c7ee988c217c09f47497b91d7504679d467de184f63f2274396f2db85f7f12708331fe7fc6b6d4b351a70db5b2fe4b9f9e11805a2d9d1393c18d7b9e35eeac0b681c023634e157784c7940b5a3c14559be6b15e3790fb1f3c4f387140c39058c68413a64d2ea655f80320e84365ea046147d11a14cc0001978c48f344dfcdc425a45b7dd235a63f42cde8bae10713219d71b6ec2666e1dcc8027f8082dfb845c497f1cf92ff8c2c6cb4e055486ceb994a037eeb99244e8e6a5806f67f02b76873205442588a2eef";"BAEP";2008;"2. Semestre";"10801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";68;"Processo Seletivo - Vestibular";2008;"Abandono";2013;"F"
"427e5d1264a39f6ea42a7af0c2c6782293ac93e72fa8046d7425b508dc5c9d5b82ecf57ffd6497f8a5b596c0dd78bbbeeb95038c2bbb1334bc246f126f99331e0b5f2626b29f06ce9edb3df3d49b6a3c051c105cfce4b719816eea4c1c0ccfe6611112959cc136ea60b4a9b883c3e42d5f661b859de553845fce31b2ababa174d13e943521c520c6e84f662957b11d65896552eed58907c2e634956e1506225304deba8034ae0acd01ab309b16f02e597f90e3de5851fb1a066c2d3246a7b58ab5d7db0aa1c63df4c0a65a15499f2ee14a555f23c7e8b94ab95958f7ca43029fc03b825cb74332e29a68918266cbead7b7838d4e28a19bd6f0bf4ac0a8464d8b";"BAEP";2010;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;2.1;"Reprovado por Frequência";60;"Processo Seletivo - Vestibular";2008;"Abandono";2013;"F"
"77b7593433331dbca80104b4e39b233430638237512ab95491ceeb98bbd4358b99858a6cfee1620316657157e5358cfb052c725e3410767d8aa108ce555f7e974bef26d34ce86376b73fe8030a83f58c9e8ee7d27dc91cd75678fae30a7e184e52e1786fb95e6be22f6e7ba7283281a77034134e215d52648818c00383a06e7ad94996d988df01cb3b8247ada0ce0109a91995726fb470eaf8745cfddce9784b5015d602240e1654b5b76e8cf3aa24bbdcbe7a3f29d57449a87ad321a362e1e2226c9a43f58fcd7faa77935cfa09a872cec233e7cbf2e4074c14f761077f23df7dfc682f92ae99e46457c827b484048f9adf8c5afdbe2e2320a9bcade6dc6b61";"BAEP";2008;"2. Semestre";"10801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";68;"Processo Seletivo - Vestibular";2008;"Abandono";2011;"F"
"e2426bd486a51e9c16b666e47625c53037be44ec3aefb065c20a8adbae5a77f5bb880884698d89a83fbb80ad518412ea8f01fb75d44663b1ff4334c8cfae1484b1936f69abec8c4669184730646cdeb427966e96383d116b12d0a0b50a3eaf6b60f53035dcac502510ba43303896769cf0bb4bee4afb138787527fb6f7d88d05f7fa7d35dc0be2fd862ff65b948ab5515438af008eaa5d3884d5945d3dcd533dc3d664c82d482f83ccf597b01f2e2c0c1d50c3dde8a951e5af16e1159a932b5701d1834ef8d4afb4d17e7a56452087ea443f42e9439a5c958814dbda10f71fcb29faf5805fe037dc0f7072ee7c50b3bfc5654475053e5b22c8043dcd8c1bf79a";"BAEP";2010;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6.8;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2008;"Abandono";2011;"F"
"1160e91beb681a05f60baafcc6e161d5d54ca93e6c34f9595ff2a64d83d16da7de88730eee87c02c79223dc2422bf9af524d707ef3daccebdf68eaa3305bdff5fa17ebd0c87ac1399b485668879b483e0741077745b83e7372b7168b734828f8966ef2791b09c354e282b3e8a5efa0a5f1d3babcce57d91081d58c1702884a5e52694ed244655a77901972e3b5ddcf33262e9df10c150ae4b48c73f93c206661d3cd84b9e2feba19a61105a5dd3ed6e97f45579a7c0c849a760890f725d666375b6890433cf2849b93627cadaaeb9be755527d9b44314d5611f55cf600a0066326132ddd2b5c1fd1674b3cef29241bfbef0141e1879a53ec1d9c2641b337cc7a";"BAEP";2008;"2. Semestre";"10801";"DESENHO TECNICO I";4;9.3;"Aprovado com nota";68;"Processo Seletivo - Vestibular";2008;"Formado";2013;"F"
"334e9aad5b5dff774ba0a0830c0fdf6f5696612e788e822d3e4677641972dba17b233f53322fcea84d2cf19214d3bc00c1f7df099dfdbe30bfe63a8bd6fb93235726496d5a638c03541dd4d17cb811db33d136bec3b8106d25db20c62b8e163cb133cc9d4f406fe8576ea70116d2c532de2926c8699611535e2b922b995b3b823f0221b50eb8648eae5ac245df0d52a29c11b96b59b0c5cc66aedd8bc9ec6da96ffca73a7a5f1bad179c4e7c03d3a58c05f7152241dd5e44a274a564691c852208a5c9f3d3da93a2acc84c28b4155aeba18dc16efdcf3739d69277c66dd60a2931650b69127af3de129783dcd34579a8660416097a88ad1d22bd532814a369db";"BAEP";2009;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Aproveitamento";60;"Processo Seletivo - Vestibular";2008;"Formado";2013;"F"
"241f2c2b52d8e0a2a25b90b0117972b7acc948d3700c0820f9e1cf3354d05c7654a6d264592384875cf74fb616652048445ccea47355ffd4e4268a34439fa2502cdd8fe2a0e8291ad51c443fbc73b9731f9f48e14a2fbf47b91a9173060c1236681a073fabf9144394e1518811f931a4262df248fc822a314db53162a698514ef92364773e22cc526e7626154a8a1d17e6d226123f3c7a6d0500e165586392209be4c4dd77d34705be0eebee2926c42c155e1368a13afbe54faffb5d0a5cdcf06f10c499f14374560c8b67529950ce75c19fb60c680069aa1fa8e9c558a1dd8a87122275dee077ffe7665f9c903990ebf7298b40b75ab35c7c11b903094fd141";"BAEP";2008;"2. Semestre";"10801";"DESENHO TECNICO I";4;9.2;"Aprovado com nota";68;"Processo Seletivo - Vestibular";2008;"Formado";2013;"F"
"c7a28403ba8799f6aee1702044de07d1d206679eeeab1dd0d173df037edcef5f024a9a22318d7da7ca5af666128b2cb604c582314c245bd5670951c72ebd7d1801bcd1965f900bcd52ae38c13035baebcd991b831678ee9e815d5050d8a00648bbf2aa36e4a8490e59b60a6e2b5967efc1ec0521ddb43fa1f440de5b209146b360757d36a3e728a8235e7e92d10e7fb23bf1fbfa6039459a4dd1ba278d2c0435fc74f15fa0c8372a3a057e590b7cce765b09e921aac8182d8807535c83521b12d0db18f91e43ac5d5f1eb6d923e2a94c82f7444ce07f3a69c38b8af60089976919e703646856762fe2983f060726e33084bfd53d564f26df13aa83e380d7325c";"BAEP";2009;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Aproveitamento";60;"Processo Seletivo - Vestibular";2008;"Formado";2013;"F"
"992dd9f24618480b96a82a4f2cb926ae7945a52261bc09c5b89082ecc0061330bcead4fbc3e3095cf956ad8d3c34600ced259b3cdbbe5289f4dc4c32ec2e6727b77c0f12a206298e4cc22a91b0f70f630130ee0c6603ae319d189598837731fff1b3643a7d1ac48668de9a01e210ac78a4ad3102399b382df7d84efaadf17eb9a26bb15aad65b6270135a2552f4a2594ea10b3e08654a12e54cf3f47e4b9115b3c4132f0f9a3ecae74324e0bae323d0e5f42b2540b5ca95bead803b7adc2392ab28d67cd9ae37c1e5eeea1413a4199b018c4e3a0564dbffda3056f00b694f89ffe974286d619ce6a47b15f8e75dc6b6d11a64241c180327e8e259979955190c2";"BAEP";2009;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;8.2;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2008;"Formado";2016;"F"
"3a862ff296fd54dab8ff43bc55a41581d8c52509f78eafe62828157cef763d129bcd2eccca7abe169a13ef53eb4a95a7118bfe0e8c65f99f7e5bf09054afddee915b2765ab78a2f095121daca917e3af08373342208d818e82307ff77295343a058ba8065afd83af49a98773e068b6c9c9d9fcc990972858098c0950fab46587b705a26369d2e9fa67f5124c8a35d01d15177984710c6e97581ad118a9b5a5739e14418ae94c2087a218f8c953351f3f2d4c7635ca3360b41f49f18f61aaf3e8acbc47772bccbdc6a7d43913420222bf4b31f0d6061d01f8cffdf346bf65050510638d01610e4b74bd23b7a1372af0f1598897f5164b0b895ee54694aa66c046";"BAEP";2009;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6.8;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2008;"Abandono";2017;"M"
"f114b33f62bb35987337cbbaf1ec6991c2974175299624d37caf615b5b6baba3c8b5ed38354c7b8a0e0b79e4728bf0da56a0843e1aac6ad4bf2ade372adad3f4a4846648ef26d2312c21cf010bc800e406ac0ff156ae36ddc497c2fec9053a1924b00870ba13bf25e05d00be75de53e9b7ad2f276bac94d573d88591d3f88c24909223aef432d82f8f5a0990b5619502eb09c58cb25b262347c747bccc4f5203a14e201020ca21f3af22791cf64c5187e3121e36e93f99ade9f939b4c7932a2dd57955b91bce15d061056a2aeacea4f31b1316b63bd356ab6cbd2b1d88bfc26da513e22b979f95add11fd92e637bf8b0b72cd97ae7186e9f30736417552f5665";"BAEP";2013;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Processo Seletivo - Vestibular";2008;"Desligamento";2016;"M"
"e5eeb196d095937954d184a20a5925f0906b9a4a12e630807264e2db2d2254fb6a0c9db6ddbfb368a99588f8ac23ba19645ca83d73686472e6f4b2f1dcdb33812a19959a20003163cb492862d25a1638a96f3cab1c1bd2ef1bad855dc3e57e0dd6199eb5624207f2b2b9d64818915f16defa2c5c8495ab5965c44af43bb3732a69ed815f59a69e8a28fff57b81ca9653c7a918c39dcb6a27f3f8f9d8734a92942be3c7ff312279fa207a1a6f5e5184e0c7f0484d6ad89f2958b2d390c4df61e1c1a995ff8f1069f7d5d66f7daa70a87f80c9397127188fd1994c46dc9bbc573da255a24f0a5a8fa43b04981a5396c648628ebf9744756604477ab289cb57161a";"BAEP";2014;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Processo Seletivo - Vestibular";2008;"Desligamento";2016;"M"
"398ee129bab951975a021befed8498b6c86ceb0caeb90d3f6d2f0a2a10cc929c01e020bbf58fb8b58b455abb646b2804bef09cd8f1f195063c26694070cba107f20bd48153f4c3248a62b2bbe7d953ece44986f7d6ff957dfc57fea8150c51d43465fa5fdbfda9057f89e1b7e301eb5855c71a3c8a86f964228d89b549501ee81c80502d8741670847e61dc054063582fad968448b595238c7844f49cc956bfbce1b47bc19e70989f657a0d3def7899a36b891944dfbbdcaa1e48ce68e2f2f6d93389dc510c17f72bb21a47524f5b3a9f62676f3e962a625e97c810c7dc123985263e766eb69470bfe52bca880f9363797e8ca9a01bae837fe41a94219d50973";"BAEP";2008;"2. Semestre";"10801";"DESENHO TECNICO I";4;1e+06;"Trancamento parcial";68;"Processo Seletivo - Vestibular";2008;"Formado";2012;"M"
"e3f06ec396297fa64b6560f95f7d456fb073d5d7637bfbb78ab16292c43b9a4278534667e2a13b7661e426b141e29ba7854cf0c3213a1db80849deb66f989a37d6a25072c6dcd49a7dff986e26083037815bb59589472cdce37f91e018be45a830be7d834a02296e3fd3b79d8bcc7a52f36d336f8bcedc036f74341b45c063e4a27cded1fd28be19d64a933241e320c40543015612fc5768fd133c242c69fe538a0711e476af2a6522067aeb805bce256652abecf8c5fd4268c194f3cddba7ae2e886ef439a9286616397405d4bb19b6f85737515067094938db695628c1f63e78c2725c2e470bcf471cbedd707936ebc450abc7fd41776e70b64a17b5b7286e";"BAEP";2009;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Dispensado sem nota";60;"Processo Seletivo - Vestibular";2008;"Formado";2012;"M"
"d95103b83a3abcae4b4a8a1478903489c9ff2c1e053a9ab947d1eadefe89e55ef161c356dec84ab23a1c9f177f20a37fa5980c662afeff6ef2fe4b663d407991758f7b089370e709962a35eb2eb3f28f08a758465f65ee1a54d40337f703bec9719325e90edb3ed322c820f61f66149c083992b7b1adeb4dfaf6f40be305ac87a346f438922cee68ec3074c732e66f370a70c26618d853634bd448b03d1f6f08d31b5da5966ea9d6340bcc88854115104a5c29ced7556e354f062b63976cf546b17892e9dddaa5baf325bd884e957b7706d75daee734a7bd2cf52be8067bfd80ed4d11af0c4b636452a550eadc598c6340fee0f5a690d2823f8daef0b22dbd83";"BAEP";2008;"2. Semestre";"10801";"DESENHO TECNICO I";4;8.1;"Aprovado com nota";68;"Processo Seletivo - Vestibular";2008;"Abandono";2014;"F"
"931ab6f7e4a32bbeeafff6f1f7878b064db199ec87d6649712564c88123973bbc1f4fcdde03df2e09bd6ee9f75a3d9f021ddd94eb3a3621fb8ae0844923490e2ea4b2e6b1d78437e1c703bd0b5cba4bc56c62eafbbf9d6212bbad5a802b9d45919314fd5479a9c0e3e3762ffb2e0570e3324366a755e01c578ab078ca35666de2bd79c7f731169e6184f4cf2538e1723496d9f6af1d7a6aea80ab4f0c42c43f8efc56b57b4f432802165a4c84d4d2ecfeacbd1195c209a5a38bbe3280dbe73610c172f850ca373a92aa6ecb27b4905519246194014e440822d2f5381d67bb46732ff319caad78fd56f3976bd21b5009f78ee8ed58957e99eb96a67a272315955";"BAEP";2009;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Aproveitamento";60;"Processo Seletivo - Vestibular";2008;"Abandono";2014;"F"
"00d7f475fa3f73e6e684de8e7bc12790a098b57af42a0be591f196024808ee27759bf8628295742ea87d03a12203ee8cb33bad7ab26e210038e9c7bc31a8164c62621497c49c45f25ba09bc152196d10b75d9e755f662fa62f342bb9cc9ac97ffbac110d1febb1ab58d0334890dfdaa7cbb21dd1258c43486ca18b89a46d267204bb05fa2e6678483b711c2e228d61948e3945f23ad90a0eecfaa813433a30932c092e069dc8c7da8b1e03b7f39ea086a26c8865a41f84860d657506ea8526bef5864cbefcaa65c108ea696f31b706c9322ffefe2dbeb81264d38f99a9597f3c5235194ec4c8d8006b61433d6695838090be1c81eabb1c3ee665a5ae36e417ff";"BAEP";2009;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Processo Seletivo - Vestibular";2008;"Abandono";2009;"M"
"e4c49850146b09494f60f311a4f12435bf49118f350f14f9fdc3f94f90c0297d517b7e728d5fbab6ca68dd5728b66c19531736d3fc1fc4423515427e07eeec486c26702b696c4dd975ce6ab518073e46d7a8b7b86eaee80447ffbd5c0d853ea47cb4da20c22dc1cea94794cbd5b489d5668bd3d002d14cf6b1516992e18c86acf07bcd2360b8d3010bc4b9c8c1fcab35eb01fa0943b7164fe8523653eadd53802781d956e632373ad0e7d99b2719f730dbea56b2791d5f0cbd40579a72dbff070dc9457f7bbced363b0f253801d2b71219297c8e8f3e8d0e12255b92a65dcbd6831c2218f71f1ba6fc17378d7e8a320844850bf4595cd963e90053fc8c932f97";"BAEP";2008;"2. Semestre";"10801";"DESENHO TECNICO I";4;6.7;"Aprovado com nota";68;"Processo Seletivo - Vestibular";2008;"Formado";2012;"M"
"13d893b59db314e0ec4a55fadb87b6963951c27f39e0a859197c64167bde67e230809d85a695f89874172f4604f39e68c104b6ccc8adbaf35b472dde5cc30541c8d2555e2b2092ba1759612db20a7339ea18611395b73592c0d17d21c9ea1b3cf01c7f73c88c5dd873f8fe4dd7c73cfbb99abb91543824b97fcc641b209dcc26ece6f9c0b1276b902c4b0d0b832186360d59a6d82b2ab4c7ba9cc4a25e0f479e759d68d9dea5fd80a85258111528e481373189c1e302f4eb57fb2483645d50ee479b57fa2b5daefbcb7723a9b704ea27cfc44ca83f3a8d7ffd2844bde964a392267343ef35a6db7c408fc43fd0d92af66da25b656ce9878aa0c1efe62b5a22ca";"BAEP";2009;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Aproveitamento";60;"Processo Seletivo - Vestibular";2008;"Formado";2012;"M"
"d515e23eadabb15723d45b2b769d991d09365d226f7418e2f7fc009b444c5df0b59233b48c4e9b2faf8d72779aa8ecca2c2cdac9daba98bece5fe6a80b72b10b90ee05917f6cb39df019ca56a59783203ce5bcd7aca3eb1acb8128de02cc8216037089ddc7be95b1943095c4f72ba6f39bfa307d4cc78200aa4a3c1079f09a1e27fa83fa04c8bbbca1f0ce499e1811948abb3a67280b4dcd3b9ed8d51ec7908535591b0645b1863ff20251c8b51d63255d3b812799df6408d44ed82b9dcb77aa0da5be3e521e3318d0d7aa2ba98265db8d48b57bd77d18b4194317c840f53a7c56f64fe6880ed803801837b2afa4e411a76e15625b172b299fa45844e22290df";"BAEP";2010;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;6.5;"Aprovado com nota";60;"Transferência Interna";2010;"Formado";2014;"M"
"e7ef118ea1516bbfc7374639c35f2a93ac94374589ed002cc6e87e49f899190f5b379df94ae0d1b99fcd8fd9e8a800a1725ea8009d2d87b57d89a1e8aa058cca351e4d1e70a0eeed079c0302abeccef6ce565deee31b919a5ba590c308b7f1f8cdde1934bb7132baacc6690ac911c4ae3c856e58cd728a4ce4e908c7ab2784c0b19c74e0d2e10d8222ec7f8fd79c006a47a91071b9c751bf257cbe1b37b32cfaccb1b9d75fd52ab1eb00931f1c9e54fb7bc6397f24129f2b4e99c849e74d76def281318d93916c860f9c0626d173587e30d45292992508f742fea5002cd654a4a43084ceb370e56119821e33be1f38e9be87b2734a8a8ece0ac613d2580285eb";"BAEP";2009;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Processo Seletivo - Vestibular";2008;"Desligamento";2018;"M"
"4a3fc174113b14259c8a815af3d76defdcc84829d8aa83478d0c2357303eb5b6858d6d94a07e45338317860da2db8d364a936c3f4029abb8d8aae0a77a27a9ff1640ff6e5c15578a3f67cec220e7e833b4b61c09dce46b8f5fdfc8b17356a6c90bbdb56aae0db07d858c99ccdc517ccfaa8f343a95e9bc51b1c10b6f51ef40085016adab0666dbc0f16d5cc756b6a0e85eb60153aae8c1edac86cfe4a268c57228fb7b6d5b8754069700b2a10942ca4c7cd153625cae7d700c8b2ccc716276715d7f1e11bfdfa5292a44ecaa0fa62c5b372cd21dd72e83d97dc1ee5e16b6d57b88cedcf392f46629ccab33de1473fd659b8c65e7efd51653c1db1e39aabbeaa3";"BAEP";2010;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Processo Seletivo - Vestibular";2008;"Desligamento";2018;"M"
"f10d94ec5217de9fa9f571bf1fec9888b6d5e4a475f420f23693823f4dcce530a22052a374934f5d63f5a4fd6c513fbe78d36f11c0e463964bd73e1b7544b601604f2450ef9af9bc0c397ba00d9196bea6bb4026454a280ee62f24affc71c2b0e659a77cd367322323cc0b9bc0060f874cd47ff22d1820e55c51be3a951d020113809ad61ce22705e85eb5ae8ab66269c2651b6ebd004f7781a326fece9cc713edd77c8d81a5ab1f45f85c772dde2dcc8493c59a18067721f07b7bd7400fa82ecc0d4617bbfdab9a765b5c4dd8fda6ee8422e8ed627b8b3ee8d94eac5b4df315f4535d9590c0904a3a3b019f1093e481a7d80caa44342f37446bca8a5a1360bb";"BAEP";2010;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Processo Seletivo - Vestibular";2008;"Desligamento";2018;"M"
"a53a134a7cf1dda21a650ae384df9a047af14e2dbdfb99c0d595e103e73336b72f6ae54e132afc0db0ff50ba42b9360047df991ee45a3d1b8c1b097c766d155207c7db77464713cf6f1b4c9f6d62a89409158134d35e92b752776ecc29c2ca202174df28afb394e56c9f30dbd5c5380e7e80eca2b9958795b2beceae62d30a4307319a82da0f88ccd3e3a1a0130f080ab08948a1a6fdf8a7fdfeb04af3669b48f7dd467e178a39cc2193fe9994437694e57f2378a4dd12645802f207f64e6cd1061c1f700f0e55593348a33e83c14e1ed18c5053bb02939cbd011a1aa04d14bd200c4db69d7930fd937457afd46244abfcebb6b3bf805f79d3350c001c4aabc5";"BAEP";2011;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0.5;"Reprovado com nota";60;"Processo Seletivo - Vestibular";2008;"Desligamento";2018;"M"
"b01310520a7f2a4fa41d0d42b923e853efd16b23eb01ccbbea85ba64668a017f04304444941d09e08a8ca2451b95d8b443e44f1fce4b37150f69f1a60664fa27e8feb73862fbed3620474a3328051f5ea496d700b4de56d8ba1926e7fc97ac9d32c9e92fd2461591c74e4c99b8db7832ee3bb5b7ca370dad62243d30c312976f9921c4e11ec1c229c85025e12240dc0158f2348c2176e17d2a7a90f53e10b8e756d8487f06f3cfa5cc22ca0a3762368acbe713586ebc52589c3321a2c02bb9a32cac624fb90d9ff59f3824970305b61cffab1e94c7f28fc80b6894b485fedabfd6930c926f165d770577e093bb70b7d4aa962062bc79052c90978434a39665f5";"BAEP";2012;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Processo Seletivo - Vestibular";2008;"Desligamento";2018;"M"
"e3c03fea2832e1ea76c8990340fea3deebb290b0d764ded740372ca8b43d512de47aa5ffa7d87b66731e23b6da5c1baf799be37fa2701a21237289f2f922aa782dc70a521eb8abf1b092f09394066039c7358bc9b6810af27cb8ff31fb3727cdae2098ce3747a6e30ab54a58ffed1497c6cd3c032e1a151f053c33033c6108e91d9e37960bad7a2c11a43d78e60686f99c8648d82809cfce516227ca434f72e40e10404750600a4181b406c58bdb766123f7866011596fd54f990143e0aa5493fb2897484f7556c899131b9801cbaa6aa482dbc2a65e16eedc63100568b875157e2cdef41b3f9f6df030ce27caa50d4b119ca235332c2362da10829e296efbf4";"BAEP";2013;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Processo Seletivo - Vestibular";2008;"Desligamento";2018;"M"
